"","Stimulus","X","Subject","Trial","Block","ACC","RT","Sex","RTlog","cTrial","condition","WordGender"
"25236","sewing",3664,107,82,7,1,727,"female",6.58892647753352,-0.110952519797539,"female-real","female"
"25237","sewing",10031,205,88,2,1,549,"female",6.30809844150953,-0.00322849959713342,"none","female"
"25238","sewing",1038,102,142,4,1,445,"male",6.09807428216624,0.966287682206517,"male-real","female"
"25239","sewing",7962,201,194,7,1,494,"female",6.20253551718792,1.8998958572767,"male-real","female"
"25240","sewing",18945,308,16,2,1,502,"female",6.21860011969173,-1.295916742002,"none","female"
"25241","sewing",11203,207,89,4,1,822,"female",6.71174039505618,0.0147255037696009,"female-real","female"
"25242","sewing",1273,103,42,2,1,749,"female",6.61873898351722,-0.82911265446691,"none","female"
"25243","sewing",26509,409,12,7,1,648,"female",6.47389069635227,-1.36773275546894,"male-real","female"
"25244","sewing",16544,303,191,7,1,593,"female",6.38519439899773,1.8460338471765,"female-real","female"
"25245","sewing",25073,406,92,4,1,953,"male",6.8596149036542,0.0685875138698037,"female-real","female"
"25246","sewing",26508,409,12,7,1,648,"female",6.47389069635227,-1.36773275546894,"male-real","female"
"25247","sewing",9814,205,30,7,1,629,"female",6.44413125670044,-1.04456069486772,"male-real","female"
"25248","sewing",15083,301,80,2,1,633,"female",6.45047042214418,-0.146860526531008,"none","female"
"25249","sewing",25074,406,92,4,1,953,"male",6.8596149036542,0.0685875138698037,"female-real","female"
"25250","sewing",21386,312,32,2,1,746,"male",6.61472560020376,-1.00865268813425,"none","female"
"25251","sewing",26975,409,171,4,1,688,"female",6.53378883793334,1.48695377984181,"female-real","female"
"25252","sewing",20863,311,56,2,1,603,"male",6.40191719672719,-0.57775660733263,"none","female"
"25253","sewing",10441,206,50,4,1,643,"female",6.46614472423762,-0.685480627533036,"female-real","female"
"25254","sewing",19061,308,43,7,1,695,"female",6.54391184556479,-0.811158651100176,"female-real","female"
"25255","sewing",15336,301,167,4,1,692,"female",6.53958595561767,1.41513776637487,"male-real","female"
"25256","sewing",3496,107,38,2,1,722,"female",6.58202513889283,-0.900928667933847,"none","female"
"25257","sewing",5156,110,12,7,1,613,"male",6.41836493593621,-1.36773275546894,"female-real","female"
"25258","sewing",3495,107,38,2,1,722,"female",6.58202513889283,-0.900928667933847,"none","female"
"25259","sewing",26377,408,148,7,1,483,"female",6.18001665365257,1.07401170240692,"male-real","female"
"25260","sewing",27835,411,68,7,1,724,"male",6.58479139238572,-0.362308566931819,"male-real","female"
"25261","sewing",6704,112,152,7,1,581,"male",6.36475075685191,1.14582771587386,"female-real","female"
"25262","sewing",13658,211,182,7,1,700,"male",6.5510803350434,1.68444781687589,"male-real","female"
"25263","sewing",6910,113,24,4,1,647,"male",6.4723462945009,-1.15228471506813,"male-real","female"
"25264","sewing",2538,105,85,2,1,561,"female",6.3297209055227,-0.0570905096973362,"none","female"
"25265","sewing",21963,401,27,2,1,929,"female",6.83410873881384,-1.09842270496792,"none","female"
"25266","sewing",1037,102,142,4,1,445,"male",6.09807428216624,0.966287682206517,"male-real","female"
"25267","sewing",10283,205,194,4,1,643,"female",6.46614472423762,1.8998958572767,"female-real","female"
"25268","sewing",15450,302,12,7,1,767,"female",6.64248680136726,-1.36773275546894,"female-real","female"
"25269","sewing",4189,108,61,4,0,638,"female",6.45833828334479,-0.487986590498959,"male-real","female"
"25270","sewing",4966,109,121,4,1,504,"female",6.22257626807137,0.589253611505098,"male-real","female"
"25271","sewing",23384,403,117,7,1,595,"female",6.38856140554563,0.51743759803816,"male-real","female"
"25272","sewing",5759,111,29,7,1,572,"female",6.3491389913798,-1.06251469823446,"female-real","female"
"25273","sewing",3663,107,82,7,1,727,"female",6.58892647753352,-0.110952519797539,"female-real","female"
"25274","sewing",26738,409,73,2,1,913,"female",6.81673588059497,-0.272538550098148,"none","female"
"25275","sewing",8492,202,160,7,1,541,"male",6.29341927884648,1.28945974280773,"male-real","female"
"25276","sewing",16286,303,79,2,1,591,"female",6.3818160174061,-0.164814529897742,"none","female"
"25277","sewing",12082,209,24,2,1,886,"female",6.78671695060508,-1.15228471506813,"none","female"
"25278","sewing",12957,210,123,4,1,642,"male",6.46458830368996,0.625161618238566,"female-real","female"
"25279","sewing",20864,311,56,2,1,603,"male",6.40191719672719,-0.57775660733263,"none","female"
"25280","sewing",2580,105,97,4,1,644,"female",6.46769872610435,0.158357530703475,"male-real","female"
"25281","sewing",10639,206,100,2,0,662,"female",6.49526555593701,0.212219540803678,"none","female"
"25282","sewing",18072,306,96,4,1,684,"male",6.52795791762255,0.140403527336741,"male-real","female"
"25283","sewing",8073,202,34,2,1,639,"male",6.45990445437753,-0.972744681400784,"none","female"
"25284","sewing",15546,302,37,2,1,794,"female",6.67708346124714,-0.918882671300581,"none","female"
"25285","sewing",27387,410,93,2,1,1139,"male",7.03790596344718,0.0865415172365379,"none","female"
"25286","sewing",25075,406,92,4,1,953,"male",6.8596149036542,0.0685875138698037,"female-real","female"
"25287","sewing",11717,208,71,7,1,636,"female",6.45519856334012,-0.308446556831616,"male-real","female"
"25288","sewing",18397,307,20,2,1,702,"male",6.55393340402581,-1.22410072853506,"none","female"
"25289","sewing",2740,105,167,7,1,633,"female",6.45047042214418,1.41513776637487,"female-real","female"
"25290","sewing",19529,309,19,2,1,706,"female",6.55961523749324,-1.2420547319018,"none","female"
"25291","sewing",2034,104,104,7,1,802,"female",6.68710860786651,0.284035554270615,"female-real","female"
"25292","sewing",27789,411,54,2,1,807,"male",6.69332366826995,-0.613664614066099,"none","female"
"25293","sewing",28762,412,200,7,1,691,"male",6.53813982376767,2.00761987747711,"male-real","female"
"25294","sewing",19060,308,43,7,1,695,"female",6.54391184556479,-0.811158651100176,"female-real","female"
"25295","sewing",20307,310,66,2,1,545,"female",6.30078579466324,-0.398216573665287,"none","female"
"25296","sewing",4190,108,61,4,0,638,"female",6.45833828334479,-0.487986590498959,"male-real","female"
"25297","sewing",1474,103,100,7,1,687,"female",6.53233429222235,0.212219540803678,"female-real","female"
"25298","sewing",8074,202,34,2,1,639,"male",6.45990445437753,-0.972744681400784,"none","female"
"25299","sewing",2970,106,47,7,1,720,"female",6.5792512120101,-0.739342637633239,"female-real","female"
"25300","sewing",4543,109,5,7,1,1089,"female",6.99301512293296,-1.49341077903608,"female-real","female"
"25301","sewing",8491,202,160,7,1,541,"male",6.29341927884648,1.28945974280773,"male-real","female"
"25302","sewing",18473,307,42,4,1,596,"male",6.39024066706535,-0.82911265446691,"male-real","female"
"25303","sewing",12956,210,123,4,1,642,"male",6.46458830368996,0.625161618238566,"female-real","female"
"25304","sewing",9067,203,170,4,1,533,"female",6.27852142416584,1.46899977647508,"female-real","female"
"25305","sewing",4693,109,50,2,1,770,"female",6.64639051484773,-0.685480627533036,"none","female"
"25306","sewing",22605,402,47,7,1,596,"female",6.39024066706535,-0.739342637633239,"male-real","female"
"25307","sewing",16957,304,107,7,1,773,"male",6.65027904858742,0.337897564370818,"female-real","female"
"25308","sewing",11128,207,73,2,1,471,"female",6.15485809401642,-0.272538550098148,"none","female"
"25309","sewing",20308,310,66,2,1,545,"female",6.30078579466324,-0.398216573665287,"none","female"
"25310","sewing",11205,207,89,4,1,822,"female",6.71174039505618,0.0147255037696009,"female-real","female"
"25311","sewing",20645,310,192,7,1,719,"female",6.57786135772105,1.86398785054323,"female-real","female"
"25312","sewing",22365,401,172,4,1,826,"female",6.71659477352098,1.50490778320855,"female-real","female"
"25313","sewing",27389,410,93,2,1,1139,"male",7.03790596344718,0.0865415172365379,"none","female"
"25314","sewing",19527,309,19,2,1,706,"female",6.55961523749324,-1.2420547319018,"none","female"
"25315","sewing",17588,305,146,7,1,609,"female",6.4118182677099,1.03810369567345,"female-real","female"
"25316","sewing",6938,113,36,2,1,766,"male",6.64118216974059,-0.936836674667316,"none","female"
"25317","sewing",23787,404,53,2,1,603,"female",6.40191719672719,-0.631618617432833,"none","female"
"25318","sewing",6939,113,36,7,1,683,"male",6.52649485957079,-0.936836674667316,"female-real","female"
"25319","sewing",11977,208,189,4,1,667,"female",6.50279004591562,1.81012584044303,"female-real","female"
"25320","sewing",18071,306,96,4,1,684,"male",6.52795791762255,0.140403527336741,"male-real","female"
"25321","sewing",11129,207,73,2,1,471,"female",6.15485809401642,-0.272538550098148,"none","female"
"25322","sewing",8820,203,68,2,1,566,"female",6.33859407820318,-0.362308566931819,"none","female"
"25323","sewing",794,102,58,7,1,497,"male",6.20859002609663,-0.541848600599162,"female-real","female"
"25324","sewing",18398,307,20,2,1,702,"male",6.55393340402581,-1.22410072853506,"none","female"
"25325","sewing",18944,308,16,2,1,502,"female",6.21860011969173,-1.295916742002,"none","female"
"25326","sewing",12504,209,170,4,1,1266,"female",7.14361760270412,1.46899977647508,"female-real","female"
"25327","sewing",11204,207,89,4,1,822,"female",6.71174039505618,0.0147255037696009,"female-real","female"
"25328","sewing",9066,203,170,4,1,533,"female",6.27852142416584,1.46899977647508,"female-real","female"
"25329","sewing",4215,108,73,2,1,570,"female",6.3456363608286,-0.272538550098148,"none","female"
"25330","sewing",149,101,41,2,1,501,"female",6.21660610108486,-0.847066657833644,"none","female"
"25331","sewing",11978,208,189,4,1,667,"female",6.50279004591562,1.81012584044303,"female-real","female"
"25332","sewing",19528,309,19,2,1,706,"female",6.55961523749324,-1.2420547319018,"none","female"
"25333","sewing",21818,312,169,7,1,739,"male",6.6052979209482,1.45104577310834,"female-real","female"
"25334","sewing",14038,212,99,2,1,711,"male",6.56667242980324,0.194265537436944,"none","female"
"25335","sewing",16958,304,107,7,1,773,"male",6.65027904858742,0.337897564370818,"female-real","female"
"25336","sewing",14039,212,99,2,1,711,"male",6.56667242980324,0.194265537436944,"none","female"
"25337","sewing",25943,408,23,2,1,757,"female",6.62936325343745,-1.17023871843486,"none","female"
"25338","sewing",21962,401,27,2,1,929,"female",6.83410873881384,-1.09842270496792,"none","female"
"25339","sewing",12081,209,24,2,1,886,"female",6.78671695060508,-1.15228471506813,"none","female"
"25340","sewing",9688,204,193,4,1,567,"female",6.34035930372775,1.88194185390997,"female-real","female"
"25341","sewing",21961,401,27,2,1,929,"female",6.83410873881384,-1.09842270496792,"none","female"
"25342","sewing",20510,310,133,4,1,469,"female",6.15060276844628,0.804701651905909,"male-real","female"
"25343","sewing",6567,112,87,4,1,681,"male",6.52356230614951,-0.0211825029638677,"male-real","female"
"25344","sewing",28431,412,69,4,1,749,"male",6.61873898351722,-0.344354563565085,"female-real","female"
"25345","sewing",8414,202,131,4,1,563,"male",6.33327962813969,0.76879364517244,"female-real","female"
"25346","sewing",23089,403,23,2,1,462,"female",6.13556489108174,-1.17023871843486,"none","female"
"25347","sewing",2072,104,130,4,1,555,"female",6.31896811374643,0.750839641805706,"male-real","female"
"25348","sewing",19870,309,112,7,1,479,"female",6.17170059741091,0.427667581204489,"female-real","female"
"25349","sewing",15986,302,187,4,1,999,"female",6.90675477864855,1.77421783370956,"male-real","female"
"25350","sewing",2971,106,47,7,1,720,"female",6.5792512120101,-0.739342637633239,"female-real","female"
"25351","sewing",13174,211,21,2,1,656,"male",6.48616078894409,-1.20614672516833,"none","female"
"25352","sewing",15335,301,167,4,1,692,"female",6.53958595561767,1.41513776637487,"male-real","female"
"25353","sewing",11718,208,71,7,1,636,"female",6.45519856334012,-0.308446556831616,"male-real","female"
"25354","sewing",21819,312,169,7,1,739,"male",6.6052979209482,1.45104577310834,"female-real","female"
"25355","sewing",4214,108,73,2,1,570,"female",6.3456363608286,-0.272538550098148,"none","female"
"25356","sewing",23090,403,23,2,1,462,"female",6.13556489108174,-1.17023871843486,"none","female"
"25357","sewing",18472,307,42,4,1,596,"male",6.39024066706535,-0.82911265446691,"male-real","female"
"25358","sewing",28433,412,69,4,1,749,"male",6.61873898351722,-0.344354563565085,"female-real","female"
"25359","sewing",24932,406,51,2,1,864,"male",6.76157276880406,-0.667526624166301,"none","female"
"25360","sewing",15987,302,187,4,1,999,"female",6.90675477864855,1.77421783370956,"male-real","female"
"25361","sewing",16682,304,35,4,1,910,"male",6.8134445995109,-0.95479067803405,"male-real","female"
"25362","sewing",11447,208,1,2,1,662,"female",6.49526555593701,-1.56522679250302,"none","female"
"25363","sewing",22667,402,68,2,1,916,"female",6.82001636467413,-0.362308566931819,"none","female"
"25364","sewing",25942,408,23,2,1,757,"female",6.62936325343745,-1.17023871843486,"none","female"
"25365","sewing",7668,201,79,2,1,575,"female",6.35437004079735,-0.164814529897742,"none","female"
"25366","sewing",14167,212,155,7,1,658,"male",6.48920493132532,1.19968972597406,"male-real","female"
"25367","sewing",23786,404,53,2,1,603,"female",6.40191719672719,-0.631618617432833,"none","female"
"25368","sewing",1473,103,100,7,1,687,"female",6.53233429222235,0.212219540803678,"female-real","female"
"25369","sewing",1856,104,44,2,1,607,"female",6.4085287910595,-0.793204647733441,"none","female"
"25370","sewing",3205,106,120,4,1,697,"female",6.54678541076052,0.571299608138363,"male-real","female"
"25371","sewing",27791,411,54,4,1,843,"male",6.73696695800186,-0.613664614066099,"female-real","female"
"25372","sewing",28432,412,69,4,1,749,"male",6.61873898351722,-0.344354563565085,"female-real","female"
"25373","sewing",26737,409,73,2,1,913,"female",6.81673588059497,-0.272538550098148,"none","female"
"25374","sewing",16285,303,79,2,1,591,"female",6.3818160174061,-0.164814529897742,"none","female"
"25375","sewing",10030,205,88,2,1,549,"female",6.30809844150953,-0.00322849959713342,"none","female"
"25376","sewing",2864,106,19,2,1,665,"female",6.49978704065585,-1.2420547319018,"none","female"
"25377","sewing",14040,212,99,2,1,711,"male",6.56667242980324,0.194265537436944,"none","female"
"25378","sewing",9813,205,30,7,1,629,"female",6.44413125670044,-1.04456069486772,"male-real","female"
"25379","sewing",24356,405,52,7,1,561,"female",6.3297209055227,-0.649572620799567,"male-real","female"
"25380","sewing",10440,206,50,4,1,643,"female",6.46614472423762,-0.685480627533036,"female-real","female"
"25381","sewing",10638,206,100,2,0,662,"female",6.49526555593701,0.212219540803678,"none","female"
"25382","sewing",121,101,35,4,1,661,"female",6.49375383985169,-0.95479067803405,"male-real","female"
"25383","sewing",15547,302,37,2,1,794,"female",6.67708346124714,-0.918882671300581,"none","female"
"25384","sewing",28423,412,68,2,0,530,"male",6.27287700654617,-0.362308566931819,"none","female"
"25385","sewing",24931,406,51,2,1,864,"male",6.76157276880406,-0.667526624166301,"none","female"
"25386","sewing",16284,303,79,2,1,591,"female",6.3818160174061,-0.164814529897742,"none","female"
